PartitionKey,RowKey,Timestamp,Idle,Idle@type,TenantId,TenantId@type,Usable,Usable@type
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-3ae5-d214-4c3a0d00de3a,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-3c49-d214-4c3a0d00de3c,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-3de4-d214-4c3a0d00de3f,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-3f4f-d214-4c3a0d00de41,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-40bb-d214-4c3a0d00de42,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-422c-d214-4c3a0d00de43,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-43cb-d214-4c3a0d00de44,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-4546-d214-4c3a0d00de45,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-46bc-d214-4c3a0d00de46,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-4852-d214-4c3a0d00de49,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
